depth,PAR_ADJUSTED
0.0,801.0931
5.0,425.451
10.0,244.8091
15.0,136.8137
20.0,94.9826
25.0,55.9891
30.0,36.4042
35.0,21.6671
40.0,13.2976
45.0,8.5575
50.0,5.4889
55.0,3.2342
60.0,2.1635
65.0,1.4973
70.0,0.9702
75.0,0.779
80.0,0.549
85.0,0.3987
90.0,0.2686
95.0,0.2222
100.0,0.1691
105.0,0.125
110.0,0.1097
115.0,0.0835
120.0,0.0718
125.0,0.0609
130.0,0.0518
135.0,0.0423
140.0,0.0359
145.0,0.0298
150.0,0.0266
155.0,0.0218
160.0,0.021
165.0,0.0173
170.0,0.017
175.0,0.013
180.0,0.0119
185.0,0.0125
190.0,0.0122
195.0,0.0101
200.0,0.0097
205.0,0.009
210.0,0.0106
215.0,0.0076
220.0,0.0094
225.0,0.008
230.0,0.0061
235.0,0.0061
240.0,0.0068
245.0,0.0058
250.0,0.0051
