depth,PAR_ADJUSTED
0.0,337.7725
5.0,164.891
10.0,95.2025
15.0,58.6286
20.0,34.1842
25.0,22.8429
30.0,14.3257
35.0,9.6973
40.0,6.4143
45.0,4.2474
50.0,2.6699
55.0,1.9307
60.0,1.2606
65.0,0.7131
70.0,0.5268
75.0,0.3726
80.0,0.2684
85.0,0.1607
90.0,0.1096
95.0,0.0858
100.0,0.0564
105.0,0.0436
110.0,0.029
115.0,0.0239
120.0,0.0151
125.0,0.0128
130.0,0.0092
135.0,0.0069
140.0,0.0065
145.0,0.0044
150.0,0.0039
155.0,0.0032
160.0,0.0029
165.0,0.0024
170.0,0.0022
175.0,0.0016
180.0,0.0015
185.0,0.0013
190.0,0.0013
195.0,0.0014
200.0,0.0015
205.0,0.0014
210.0,0.0016
215.0,0.0013
220.0,0.0014
225.0,0.0015
230.0,0.0015
235.0,0.0013
240.0,0.0016
245.0,0.0015
250.0,0.0015
