depth,PAR_ADJUSTED
0.0,130.2852
5.0,62.3473
10.0,29.8804
15.0,15.7854
20.0,8.0661
25.0,4.6648
30.0,2.4867
35.0,1.5582
40.0,0.7855
45.0,0.4888
50.0,0.3007
55.0,0.1934
60.0,0.1269
65.0,0.0789
70.0,0.0582
75.0,0.0395
80.0,0.0277
85.0,0.0192
90.0,0.013
95.0,0.0109
100.0,0.0087
105.0,0.006
110.0,0.0044
115.0,0.0035
120.0,0.0029
125.0,0.0023
130.0,0.0019
135.0,0.0019
140.0,0.0015
145.0,0.0013
150.0,0.0013
155.0,0.001
160.0,0.001
165.0,0.0009
170.0,0.001
175.0,0.0009
180.0,0.0007
185.0,0.0008
190.0,0.0008
195.0,0.0009
200.0,0.0009
205.0,0.001
210.0,0.0009
215.0,0.0009
220.0,0.0009
225.0,0.001
230.0,0.001
235.0,0.0009
240.0,0.001
245.0,0.0012
250.0,0.0011
