depth,PAR_ADJUSTED
0.0,97.4705
5.0,58.8674
10.0,39.5354
15.0,26.9743
20.0,17.7987
25.0,13.0872
30.0,8.9369
35.0,6.7023
40.0,4.6526
45.0,3.7244
50.0,2.4815
55.0,1.7224
60.0,1.2964
65.0,1.0318
70.0,0.8456
75.0,0.6563
80.0,0.4722
85.0,0.3679
90.0,0.2733
95.0,0.2434
100.0,0.1961
105.0,0.1526
110.0,0.1238
115.0,0.1061
120.0,0.08
125.0,0.077
130.0,0.0633
135.0,0.0683
140.0,0.0535
145.0,0.0493
150.0,0.0451
155.0,0.0386
160.0,0.0449
165.0,0.0377
170.0,0.0341
175.0,0.0368
180.0,0.0297
185.0,0.0358
190.0,0.0371
195.0,0.032
200.0,0.0408
205.0,0.0382
210.0,0.0335
215.0,0.0276
220.0,0.0289
225.0,0.0307
230.0,0.0228
235.0,0.0228
240.0,0.0212
245.0,0.0192
250.0,0.0157
