depth,PAR_ADJUSTED
0.0,443.9627
5.0,241.6126
10.0,154.5696
15.0,111.7057
20.0,70.959
25.0,57.8183
30.0,43.6351
35.0,31.0837
40.0,21.7939
45.0,18.7663
50.0,13.5038
55.0,8.9112
60.0,7.3577
65.0,4.8701
70.0,3.7948
75.0,2.4813
80.0,1.8664
85.0,1.3143
90.0,0.9535
95.0,0.726
100.0,0.4971
105.0,0.496
110.0,0.3344
115.0,0.2833
120.0,0.1946
125.0,0.1936
130.0,0.1423
135.0,0.1181
140.0,0.0984
145.0,0.0884
150.0,0.0701
155.0,0.0609
160.0,0.0475
165.0,0.0417
170.0,0.027
175.0,0.0238
180.0,0.0194
185.0,0.0162
190.0,0.0157
195.0,0.0145
200.0,0.0113
205.0,0.0097
210.0,0.0078
215.0,0.0062
220.0,0.0067
225.0,0.0062
230.0,0.0055
235.0,0.004
240.0,0.004
245.0,0.0042
250.0,0.0027
