depth,PAR_ADJUSTED
0.0,233.242
5.0,116.9059
10.0,67.0887
15.0,47.5622
20.0,29.8375
25.0,20.6467
30.0,13.1187
35.0,8.8988
40.0,6.666
45.0,4.9513
50.0,3.493
55.0,2.4742
60.0,2.0444
65.0,1.7062
70.0,1.319
75.0,0.996
80.0,0.8749
85.0,0.6805
90.0,0.4612
95.0,0.3857
100.0,0.3321
105.0,0.2831
110.0,0.2225
115.0,0.2192
120.0,0.129
125.0,0.1205
130.0,0.1257
135.0,0.1037
140.0,0.0856
145.0,0.0844
150.0,0.0748
155.0,0.0636
160.0,0.0597
165.0,0.0556
170.0,0.0497
175.0,0.0417
180.0,0.0415
185.0,0.0362
190.0,0.0358
195.0,0.0354
200.0,0.0384
205.0,0.0323
210.0,0.0272
215.0,0.0259
220.0,0.0277
225.0,0.0217
230.0,0.0231
235.0,0.0192
240.0,0.0213
245.0,0.0223
250.0,0.0198
