depth,PAR_ADJUSTED
0.0,362.8521
5.0,195.007
10.0,105.99
15.0,66.5913
20.0,40.5513
25.0,26.1836
30.0,15.9659
35.0,9.7821
40.0,5.4753
45.0,4.1895
50.0,2.5926
55.0,1.8174
60.0,1.246
65.0,0.8771
70.0,0.6592
75.0,0.4919
80.0,0.3692
85.0,0.2882
90.0,0.2005
95.0,0.1611
100.0,0.1183
105.0,0.1037
110.0,0.0819
115.0,0.0595
120.0,0.045
125.0,0.0433
130.0,0.0306
135.0,0.0267
140.0,0.0269
145.0,0.0171
150.0,0.016
155.0,0.0141
160.0,0.015
165.0,0.0104
170.0,0.01
175.0,0.0092
180.0,0.0074
185.0,0.0088
190.0,0.0083
195.0,0.0093
200.0,0.0114
205.0,0.0095
210.0,0.0107
215.0,0.0087
220.0,0.011
225.0,0.0093
230.0,0.0096
235.0,0.0085
240.0,0.0075
245.0,0.0072
250.0,0.006
