depth,PAR_ADJUSTED
0.0,119.8522
5.0,59.6918
10.0,32.3355
15.0,20.1423
20.0,12.0265
25.0,7.9755
30.0,4.9894
35.0,3.1977
40.0,2.1367
45.0,1.4258
50.0,0.9577
55.0,0.6425
60.0,0.4818
65.0,0.2806
70.0,0.2185
75.0,0.1518
80.0,0.1242
85.0,0.0801
90.0,0.0515
95.0,0.0411
100.0,0.0308
105.0,0.0225
110.0,0.0153
115.0,0.0113
120.0,0.007
125.0,0.0071
130.0,0.0047
135.0,0.0037
140.0,0.0026
145.0,0.0019
150.0,0.0019
155.0,0.0013
160.0,0.0013
165.0,0.0013
170.0,0.0011
175.0,0.0009
180.0,0.0008
185.0,0.0008
190.0,0.0008
195.0,0.0009
200.0,0.0013
205.0,0.0011
210.0,0.0012
215.0,0.0009
220.0,0.0012
225.0,0.0013
230.0,0.0012
235.0,0.0014
240.0,0.0013
245.0,0.0014
250.0,0.0014
