depth,PAR_ADJUSTED
0.0,129.0635
5.0,52.8549
10.0,19.3506
15.0,8.4878
20.0,3.9002
25.0,2.0097
30.0,0.8369
35.0,0.4968
40.0,0.2332
45.0,0.1244
50.0,0.0771
55.0,0.0448
60.0,0.0323
65.0,0.0218
70.0,0.0166
75.0,0.0131
80.0,0.0106
85.0,0.0088
90.0,0.0064
95.0,0.0058
100.0,0.0053
105.0,0.0045
110.0,0.0038
115.0,0.0033
120.0,0.0025
125.0,0.0026
130.0,0.0025
135.0,0.0025
140.0,0.0021
145.0,0.002
150.0,0.0019
155.0,0.0015
160.0,0.0017
165.0,0.0017
170.0,0.0015
175.0,0.0015
180.0,0.0013
185.0,0.0018
190.0,0.0017
195.0,0.0018
200.0,0.0019
205.0,0.0022
210.0,0.0022
215.0,0.0018
220.0,0.0025
225.0,0.0028
230.0,0.0024
235.0,0.003
240.0,0.0029
245.0,0.0029
250.0,0.003
