depth,PAR_ADJUSTED
0.0,714.2623
5.0,360.6731
10.0,213.2852
15.0,140.171
20.0,92.3046
25.0,62.4751
30.0,40.6998
35.0,27.1518
40.0,19.5064
45.0,13.7797
50.0,9.7539
55.0,6.3224
60.0,4.6054
65.0,3.1984
70.0,2.3022
75.0,1.5459
80.0,1.1709
85.0,0.8516
90.0,0.6079
95.0,0.4718
100.0,0.325
105.0,0.2442
110.0,0.1933
115.0,0.1691
120.0,0.1168
125.0,0.1052
130.0,0.084
135.0,0.0649
140.0,0.0592
145.0,0.0478
150.0,0.0385
155.0,0.0332
160.0,0.0268
165.0,0.0264
170.0,0.021
175.0,0.0163
180.0,0.0146
185.0,0.0123
190.0,0.0117
195.0,0.0103
200.0,0.0088
205.0,0.0078
210.0,0.0069
215.0,0.0055
220.0,0.0056
225.0,0.0054
230.0,0.0047
235.0,0.0045
240.0,0.0042
245.0,0.004
250.0,0.0035
