depth,PAR_ADJUSTED
0.0,270.8834
5.0,154.8635
10.0,101.0273
15.0,66.8236
20.0,44.6603
25.0,29.8938
30.0,19.6107
35.0,13.6874
40.0,9.8829
45.0,6.4807
50.0,4.6504
55.0,3.1967
60.0,2.1967
65.0,1.632
70.0,1.1727
75.0,0.9514
80.0,0.6353
85.0,0.4787
90.0,0.3522
95.0,0.2707
100.0,0.2073
105.0,0.1505
110.0,0.1228
115.0,0.1016
120.0,0.0767
125.0,0.064
130.0,0.0558
135.0,0.0448
140.0,0.0376
145.0,0.0338
150.0,0.031
155.0,0.0252
160.0,0.0222
165.0,0.0204
170.0,0.0168
175.0,0.0169
180.0,0.0143
185.0,0.0122
190.0,0.0109
195.0,0.0091
200.0,0.01
205.0,0.0071
210.0,0.0067
215.0,0.0066
220.0,0.0057
225.0,0.0059
230.0,0.0054
235.0,0.005
240.0,0.0061
245.0,0.0048
250.0,0.0045
