depth,PAR_ADJUSTED
0.0,366.9265
5.0,198.1409
10.0,108.9548
15.0,68.7984
20.0,42.4306
25.0,27.5001
30.0,16.9571
35.0,10.478
40.0,5.9157
45.0,4.5483
50.0,2.8465
55.0,1.9922
60.0,1.3838
65.0,0.9738
70.0,0.7347
75.0,0.5506
80.0,0.418
85.0,0.3275
90.0,0.2278
95.0,0.1833
100.0,0.1354
105.0,0.1183
110.0,0.094
115.0,0.0683
120.0,0.0515
125.0,0.0495
130.0,0.0352
135.0,0.0305
140.0,0.0309
145.0,0.0196
150.0,0.0183
155.0,0.0161
160.0,0.0171
165.0,0.0119
170.0,0.0113
175.0,0.0104
180.0,0.0084
185.0,0.0099
190.0,0.0093
195.0,0.0104
200.0,0.0126
205.0,0.0105
210.0,0.0118
215.0,0.0096
220.0,0.012
225.0,0.0102
230.0,0.0104
235.0,0.0092
240.0,0.0081
245.0,0.0077
250.0,0.0064
