depth,PAR_ADJUSTED
0.0,335.4748
5.0,153.3789
10.0,76.1603
15.0,42.6934
20.0,24.8042
25.0,14.4254
30.0,8.7133
35.0,5.0064
40.0,2.9333
45.0,1.8406
50.0,1.1828
55.0,0.7018
60.0,0.5239
65.0,0.3678
70.0,0.2704
75.0,0.2016
80.0,0.1566
85.0,0.1207
90.0,0.0865
95.0,0.0746
100.0,0.0608
105.0,0.0456
110.0,0.0366
115.0,0.0322
120.0,0.0253
125.0,0.024
130.0,0.0216
135.0,0.0205
140.0,0.016
145.0,0.0129
150.0,0.0131
155.0,0.0103
160.0,0.0106
165.0,0.0091
170.0,0.0086
175.0,0.0069
180.0,0.0067
185.0,0.0064
190.0,0.0066
195.0,0.0067
200.0,0.0059
205.0,0.0055
210.0,0.0056
215.0,0.0047
220.0,0.0052
225.0,0.0046
230.0,0.0046
235.0,0.0047
240.0,0.0047
245.0,0.0042
250.0,0.0043
