depth,PAR_ADJUSTED
0.0,149.4025
5.0,69.3008
10.0,28.9491
15.0,17.9361
20.0,8.9668
25.0,5.4397
30.0,2.8719
35.0,2.0835
40.0,1.0009
45.0,0.5301
50.0,0.3604
55.0,0.2486
60.0,0.1593
65.0,0.1006
70.0,0.0825
75.0,0.0632
80.0,0.0463
85.0,0.032
90.0,0.0247
95.0,0.0187
100.0,0.0162
105.0,0.0156
110.0,0.0128
115.0,0.0073
120.0,0.0058
125.0,0.0058
130.0,0.0052
135.0,0.0049
140.0,0.0043
145.0,0.003
150.0,0.0028
155.0,0.002
160.0,0.0026
165.0,0.0019
170.0,0.0018
175.0,0.0016
180.0,0.0012
185.0,0.0016
190.0,0.0011
195.0,0.0019
200.0,0.0018
205.0,0.0017
210.0,0.0019
215.0,0.0011
220.0,0.0018
225.0,0.0017
230.0,0.0017
235.0,0.0017
240.0,0.0014
245.0,0.0017
250.0,0.0011
