depth,PAR_ADJUSTED
0.0,480.6144
5.0,251.3164
10.0,150.6506
15.0,93.5807
20.0,63.8666
25.0,42.4367
30.0,27.2585
35.0,17.768
40.0,11.6947
45.0,7.3342
50.0,5.4513
55.0,3.7475
60.0,2.7551
65.0,2.1573
70.0,1.6751
75.0,1.3303
80.0,1.0645
85.0,0.7967
90.0,0.6083
95.0,0.4992
100.0,0.4287
105.0,0.3449
110.0,0.2853
115.0,0.2364
120.0,0.1909
125.0,0.1718
130.0,0.14
135.0,0.1092
140.0,0.0944
145.0,0.0718
150.0,0.0714
155.0,0.0507
160.0,0.0457
165.0,0.0427
170.0,0.0357
175.0,0.0299
180.0,0.0258
185.0,0.0248
190.0,0.0219
195.0,0.0207
200.0,0.0171
205.0,0.0168
210.0,0.0146
215.0,0.0139
220.0,0.014
225.0,0.0128
230.0,0.0117
235.0,0.0114
240.0,0.0118
245.0,0.0104
250.0,0.0108
