depth,PAR_ADJUSTED
0.0,99.0888
5.0,50.2179
10.0,24.0603
15.0,14.3695
20.0,7.5922
25.0,5.1485
30.0,2.8381
35.0,2.078
40.0,1.1579
45.0,0.792
50.0,0.5169
55.0,0.33
60.0,0.2453
65.0,0.1712
70.0,0.1243
75.0,0.1004
80.0,0.0757
85.0,0.0452
90.0,0.0319
95.0,0.0255
100.0,0.0199
105.0,0.0162
110.0,0.0112
115.0,0.0088
120.0,0.0065
125.0,0.0058
130.0,0.0045
135.0,0.0042
140.0,0.0029
145.0,0.0027
150.0,0.0024
155.0,0.0019
160.0,0.0018
165.0,0.0018
170.0,0.0017
175.0,0.0015
180.0,0.0012
185.0,0.0016
190.0,0.0015
195.0,0.0016
200.0,0.002
205.0,0.0021
210.0,0.0021
215.0,0.0017
220.0,0.0021
225.0,0.0022
230.0,0.0019
235.0,0.0022
240.0,0.0022
245.0,0.0022
250.0,0.0019
