depth,PAR_ADJUSTED
0.0,210.725
5.0,108.0292
10.0,62.8141
15.0,46.4635
20.0,26.3176
25.0,21.0338
30.0,15.584
35.0,10.5806
40.0,7.1877
45.0,5.7016
50.0,4.1519
55.0,2.9315
60.0,2.2527
65.0,1.6034
70.0,1.3363
75.0,0.8882
80.0,0.7041
85.0,0.4727
90.0,0.34
95.0,0.27
100.0,0.1926
105.0,0.1984
110.0,0.1318
115.0,0.1311
120.0,0.0735
125.0,0.0675
130.0,0.0581
135.0,0.0477
140.0,0.0348
145.0,0.0293
150.0,0.0272
155.0,0.0195
160.0,0.0176
165.0,0.0172
170.0,0.0111
175.0,0.0096
180.0,0.0082
185.0,0.0076
190.0,0.0071
195.0,0.0076
200.0,0.0074
205.0,0.0069
210.0,0.0054
215.0,0.0042
220.0,0.0054
225.0,0.0049
230.0,0.0041
235.0,0.0038
240.0,0.0039
245.0,0.0044
250.0,0.0031
