depth,PAR_ADJUSTED
0.0,151.2319
5.0,84.1527
10.0,52.0606
15.0,35.0868
20.0,22.3829
25.0,15.7538
30.0,10.2356
35.0,7.4047
40.0,4.9701
45.0,3.3081
50.0,2.3125
55.0,1.5859
60.0,1.1133
65.0,0.7704
70.0,0.579
75.0,0.4179
80.0,0.2998
85.0,0.2217
90.0,0.1508
95.0,0.1173
100.0,0.0909
105.0,0.0674
110.0,0.0477
115.0,0.0381
120.0,0.0295
125.0,0.0215
130.0,0.0204
135.0,0.0171
140.0,0.013
145.0,0.0112
150.0,0.0108
155.0,0.0091
160.0,0.0075
165.0,0.0066
170.0,0.0062
175.0,0.006
180.0,0.0047
185.0,0.004
190.0,0.0042
195.0,0.0037
200.0,0.0035
205.0,0.0029
210.0,0.0026
215.0,0.0026
220.0,0.0021
225.0,0.0023
230.0,0.0022
235.0,0.0021
240.0,0.0022
245.0,0.0022
250.0,0.002
