depth,PAR_ADJUSTED
0.0,221.2522
5.0,120.7464
10.0,75.1807
15.0,50.3405
20.0,32.6584
25.0,22.6816
30.0,14.5937
35.0,10.4591
40.0,7.0301
45.0,4.6064
50.0,3.0749
55.0,2.1876
60.0,1.5169
65.0,1.055
70.0,0.7897
75.0,0.5786
80.0,0.4229
85.0,0.311
90.0,0.213
95.0,0.1666
100.0,0.1293
105.0,0.0973
110.0,0.07
115.0,0.0571
120.0,0.0425
125.0,0.0318
130.0,0.0296
135.0,0.0244
140.0,0.0198
145.0,0.0166
150.0,0.016
155.0,0.0134
160.0,0.0108
165.0,0.0092
170.0,0.0084
175.0,0.0082
180.0,0.0067
185.0,0.0054
190.0,0.0055
195.0,0.0046
200.0,0.0046
205.0,0.0036
210.0,0.0032
215.0,0.0032
220.0,0.0026
225.0,0.0028
230.0,0.0027
235.0,0.0025
240.0,0.0027
245.0,0.0025
250.0,0.0023
