depth,PAR_ADJUSTED
0.0,402.1575
5.0,190.2458
10.0,100.1161
15.0,57.8209
20.0,31.2118
25.0,19.4969
30.0,11.3142
35.0,7.1885
40.0,3.951
45.0,2.4796
50.0,1.5251
55.0,0.9933
60.0,0.6463
65.0,0.3537
70.0,0.2354
75.0,0.147
80.0,0.0976
85.0,0.0634
90.0,0.041
95.0,0.0315
100.0,0.02
105.0,0.0146
110.0,0.0095
115.0,0.0078
120.0,0.0051
125.0,0.0047
130.0,0.0036
135.0,0.0027
140.0,0.0026
145.0,0.002
150.0,0.0017
155.0,0.0016
160.0,0.0015
165.0,0.0012
170.0,0.0011
175.0,0.0008
180.0,0.0008
185.0,0.0007
190.0,0.0008
195.0,0.0008
200.0,0.0009
205.0,0.0009
210.0,0.0009
215.0,0.0008
220.0,0.0008
225.0,0.0009
230.0,0.0009
235.0,0.0007
240.0,0.0008
245.0,0.0009
250.0,0.0008
