depth,PAR_ADJUSTED
0.0,137.4034
5.0,73.3397
10.0,41.1595
15.0,25.3854
20.0,14.3
25.0,9.7532
30.0,5.5871
35.0,3.8032
40.0,2.3003
45.0,1.5133
50.0,1.0247
55.0,0.6592
60.0,0.4286
65.0,0.2735
70.0,0.1985
75.0,0.1366
80.0,0.0938
85.0,0.0648
90.0,0.0427
95.0,0.0341
100.0,0.0256
105.0,0.0185
110.0,0.0132
115.0,0.0098
120.0,0.0081
125.0,0.0061
130.0,0.0055
135.0,0.005
140.0,0.0035
145.0,0.0031
150.0,0.0031
155.0,0.0026
160.0,0.0023
165.0,0.0021
170.0,0.0021
175.0,0.0019
180.0,0.0014
185.0,0.0014
190.0,0.0015
195.0,0.0014
200.0,0.0015
205.0,0.0014
210.0,0.0013
215.0,0.0012
220.0,0.0012
225.0,0.0012
230.0,0.0012
235.0,0.0012
240.0,0.0012
245.0,0.0012
250.0,0.0011
