depth,PAR_ADJUSTED
0.0,111.1866
5.0,70.5962
10.0,47.6153
15.0,32.7554
20.0,19.9899
25.0,17.9128
30.0,9.9599
35.0,9.6708
40.0,7.2892
45.0,4.9302
50.0,3.4332
55.0,2.548
60.0,1.994
65.0,1.3276
70.0,1.1584
75.0,0.7555
80.0,0.5031
85.0,0.3518
90.0,0.2358
95.0,0.2281
100.0,0.1612
105.0,0.1289
110.0,0.0936
115.0,0.0673
120.0,0.0563
125.0,0.0562
130.0,0.0379
135.0,0.0347
140.0,0.0247
145.0,0.0232
150.0,0.0204
155.0,0.0153
160.0,0.0176
165.0,0.0152
170.0,0.0133
175.0,0.0109
180.0,0.0092
185.0,0.0108
190.0,0.0108
195.0,0.0089
200.0,0.0103
205.0,0.0093
210.0,0.0084
215.0,0.0065
220.0,0.0073
225.0,0.0057
230.0,0.0046
235.0,0.0044
240.0,0.0037
245.0,0.0032
250.0,0.0022
