depth,PAR_ADJUSTED
0.0,267.2602
5.0,155.6372
10.0,101.9474
15.0,79.7981
20.0,57.2704
25.0,44.3726
30.0,34.9837
35.0,25.239
40.0,21.8858
45.0,19.1765
50.0,13.6085
55.0,10.5145
60.0,7.5219
65.0,5.1551
70.0,3.6842
75.0,3.1506
80.0,2.3779
85.0,1.5121
90.0,1.0588
95.0,0.7949
100.0,0.5615
105.0,0.428
110.0,0.2858
115.0,0.2143
120.0,0.1488
125.0,0.0993
130.0,0.0812
135.0,0.0553
140.0,0.044
145.0,0.0318
150.0,0.0296
155.0,0.023
160.0,0.0177
165.0,0.0168
170.0,0.014
175.0,0.0122
180.0,0.0103
185.0,0.0098
190.0,0.0081
195.0,0.0089
200.0,0.0099
205.0,0.0077
210.0,0.0088
215.0,0.0068
220.0,0.0063
225.0,0.0067
230.0,0.0068
235.0,0.0062
240.0,0.0067
245.0,0.0065
250.0,0.0074
