depth,PAR_ADJUSTED
0.0,222.5934
5.0,110.0508
10.0,59.0297
15.0,33.5926
20.0,19.5004
25.0,11.8539
30.0,7.3126
35.0,4.2749
40.0,2.5244
45.0,1.4625
50.0,0.9408
55.0,0.6409
60.0,0.4178
65.0,0.3076
70.0,0.2221
75.0,0.1722
80.0,0.1176
85.0,0.0881
90.0,0.061
95.0,0.0494
100.0,0.0391
105.0,0.0288
110.0,0.0234
115.0,0.0188
120.0,0.0162
125.0,0.0137
130.0,0.0117
135.0,0.011
140.0,0.0091
145.0,0.0071
150.0,0.0073
155.0,0.0063
160.0,0.0061
165.0,0.0052
170.0,0.0052
175.0,0.0052
180.0,0.0046
185.0,0.0045
190.0,0.0048
195.0,0.0044
200.0,0.0047
205.0,0.0041
210.0,0.0044
215.0,0.0043
220.0,0.0041
225.0,0.0044
230.0,0.0043
235.0,0.0046
240.0,0.0047
245.0,0.0039
250.0,0.004
