depth,PAR_ADJUSTED
0.0,153.8023
5.0,83.1524
10.0,41.89
15.0,26.2757
20.0,13.3565
25.0,10.0038
30.0,5.3783
35.0,4.5921
40.0,2.562
45.0,1.7816
50.0,1.1375
55.0,0.7724
60.0,0.5625
65.0,0.3215
70.0,0.2562
75.0,0.178
80.0,0.1257
85.0,0.0767
90.0,0.0549
95.0,0.0423
100.0,0.0299
105.0,0.024
110.0,0.0175
115.0,0.0116
120.0,0.0097
125.0,0.0091
130.0,0.0063
135.0,0.006
140.0,0.0048
145.0,0.0036
150.0,0.0034
155.0,0.0025
160.0,0.0025
165.0,0.0024
170.0,0.0022
175.0,0.0019
180.0,0.0014
185.0,0.0018
190.0,0.0016
195.0,0.0017
200.0,0.0021
205.0,0.002
210.0,0.0022
215.0,0.0016
220.0,0.0021
225.0,0.0019
230.0,0.0018
235.0,0.0021
240.0,0.0018
245.0,0.0017
250.0,0.0019
