depth,PAR_ADJUSTED
0.0,140.3705
5.0,78.1459
10.0,41.8005
15.0,25.6912
20.0,13.1277
25.0,9.9781
30.0,5.379
35.0,4.4424
40.0,2.5321
45.0,1.5229
50.0,1.0509
55.0,0.6144
60.0,0.4469
65.0,0.2535
70.0,0.2046
75.0,0.1242
80.0,0.0836
85.0,0.0551
90.0,0.0371
95.0,0.033
100.0,0.0225
105.0,0.0171
110.0,0.0122
115.0,0.0086
120.0,0.0068
125.0,0.007
130.0,0.0054
135.0,0.0045
140.0,0.0036
145.0,0.0029
150.0,0.0027
155.0,0.0022
160.0,0.0021
165.0,0.0021
170.0,0.0021
175.0,0.0016
180.0,0.0012
185.0,0.0015
190.0,0.0016
195.0,0.0017
200.0,0.002
205.0,0.002
210.0,0.0021
215.0,0.0015
220.0,0.0019
225.0,0.0019
230.0,0.0017
235.0,0.0016
240.0,0.0015
245.0,0.0014
250.0,0.0011
