depth,PAR_ADJUSTED
0.0,761.3962
5.0,378.9626
10.0,216.1007
15.0,125.0683
20.0,77.9846
25.0,50.0805
30.0,30.0961
35.0,18.3477
40.0,11.6872
45.0,7.651
50.0,4.6264
55.0,2.8189
60.0,1.872
65.0,1.2515
70.0,0.8709
75.0,0.6052
80.0,0.3805
85.0,0.2966
90.0,0.2026
95.0,0.1474
100.0,0.1028
105.0,0.0775
110.0,0.0624
115.0,0.0487
120.0,0.0417
125.0,0.032
130.0,0.0278
135.0,0.0234
140.0,0.0222
145.0,0.0209
150.0,0.0205
155.0,0.0163
160.0,0.0161
165.0,0.0126
170.0,0.0122
175.0,0.012
180.0,0.0106
185.0,0.0101
190.0,0.01
195.0,0.0097
200.0,0.0115
205.0,0.0089
210.0,0.0096
215.0,0.0078
220.0,0.0084
225.0,0.008
230.0,0.008
235.0,0.0071
240.0,0.0084
245.0,0.0078
250.0,0.008
