depth,ED490_ADJUSTED
0.0,0.1039
5.0,0.08593
10.0,0.05867
15.0,0.04325
20.0,0.03256
25.0,0.02353
30.0,0.01773
35.0,0.01391
40.0,0.01033
45.0,0.008
50.0,0.00618
55.0,0.00452
60.0,0.00335
65.0,0.00252
70.0,0.00208
75.0,0.00156
80.0,0.0013
85.0,0.0008
90.0,0.00066
95.0,0.00053
100.0,0.00044
105.0,0.00033
110.0,0.00027
115.0,0.00021
120.0,0.00016
125.0,0.00015
130.0,0.00011
135.0,0.00011
140.0,0.0001
145.0,6e-05
150.0,5e-05
155.0,4e-05
160.0,3e-05
165.0,4e-05
170.0,2e-05
175.0,2e-05
180.0,2e-05
185.0,2e-05
190.0,1e-05
195.0,1e-05
200.0,1e-05
205.0,1e-05
210.0,1e-05
215.0,1e-05
220.0,1e-05
225.0,1e-05
230.0,1e-05
235.0,0.0
240.0,1e-05
245.0,1e-05
250.0,1e-05
