depth,ED490_ADJUSTED
0.0,0.15191
5.0,0.12603
10.0,0.07536
15.0,0.04945
20.0,0.03178
25.0,0.02284
30.0,0.01595
35.0,0.01194
40.0,0.00961
45.0,0.00863
50.0,0.00685
55.0,0.00342
60.0,0.0026
65.0,0.00187
70.0,0.00169
75.0,0.00122
80.0,0.00103
85.0,0.00065
90.0,0.0004
95.0,0.00031
100.0,0.00031
105.0,0.0002
110.0,0.00014
115.0,0.00013
120.0,9e-05
125.0,0.0001
130.0,7e-05
135.0,5e-05
140.0,5e-05
145.0,4e-05
150.0,3e-05
155.0,3e-05
160.0,2e-05
165.0,3e-05
170.0,2e-05
175.0,2e-05
180.0,1e-05
185.0,1e-05
190.0,1e-05
195.0,1e-05
200.0,1e-05
205.0,1e-05
210.0,1e-05
215.0,1e-05
220.0,1e-05
225.0,1e-05
230.0,1e-05
235.0,0.0
240.0,1e-05
245.0,1e-05
250.0,1e-05
