depth,ED490_ADJUSTED
0.0,0.11072
5.0,0.09891
10.0,0.06846
15.0,0.05
20.0,0.04088
25.0,0.0273
30.0,0.02072
35.0,0.01671
40.0,0.01357
45.0,0.01014
50.0,0.00805
55.0,0.0058
60.0,0.00421
65.0,0.00289
70.0,0.00228
75.0,0.00187
80.0,0.00141
85.0,0.00093
90.0,0.00068
95.0,0.00052
100.0,0.00041
105.0,0.00032
110.0,0.00025
115.0,0.0002
120.0,0.00014
125.0,0.00013
130.0,9e-05
135.0,8e-05
140.0,7e-05
145.0,5e-05
150.0,4e-05
155.0,4e-05
160.0,3e-05
165.0,2e-05
170.0,2e-05
175.0,2e-05
180.0,1e-05
185.0,1e-05
190.0,1e-05
195.0,1e-05
200.0,1e-05
205.0,1e-05
210.0,1e-05
215.0,1e-05
220.0,1e-05
225.0,1e-05
230.0,0.0
235.0,0.0
240.0,0.0
245.0,0.0
250.0,0.0
