depth,ED490_ADJUSTED
0.0,0.41874
5.0,0.27673
10.0,0.14997
15.0,0.08765
20.0,0.04998
25.0,0.03085
30.0,0.01987
35.0,0.01174
40.0,0.01003
45.0,0.00665
50.0,0.00533
55.0,0.00336
60.0,0.00244
65.0,0.00211
70.0,0.00156
75.0,0.00132
80.0,0.00098
85.0,0.00087
90.0,0.00056
95.0,0.00044
100.0,0.00039
105.0,0.0004
110.0,0.00033
115.0,0.00024
120.0,0.00021
125.0,0.00019
130.0,0.00016
135.0,0.00015
140.0,0.00017
145.0,0.00012
150.0,0.00013
155.0,0.0001
160.0,7e-05
165.0,9e-05
170.0,6e-05
175.0,8e-05
180.0,5e-05
185.0,6e-05
190.0,4e-05
195.0,5e-05
200.0,5e-05
205.0,3e-05
210.0,4e-05
215.0,2e-05
220.0,3e-05
225.0,2e-05
230.0,2e-05
235.0,2e-05
240.0,2e-05
245.0,2e-05
250.0,1e-05
