depth,ED490_ADJUSTED
0.0,0.82063
5.0,0.63788
10.0,0.47001
15.0,0.33741
20.0,0.26051
25.0,0.18581
30.0,0.14566
35.0,0.10748
40.0,0.07995
45.0,0.063
50.0,0.04923
55.0,0.03839
60.0,0.03027
65.0,0.022
70.0,0.0169
75.0,0.01381
80.0,0.01079
85.0,0.00817
90.0,0.0066
95.0,0.00529
100.0,0.00423
105.0,0.00321
110.0,0.00284
115.0,0.00236
120.0,0.00192
125.0,0.00156
130.0,0.00128
135.0,0.0011
140.0,0.00095
145.0,0.00084
150.0,0.00066
155.0,0.00054
160.0,0.00048
165.0,0.00042
170.0,0.00034
175.0,0.0003
180.0,0.00025
185.0,0.00021
190.0,0.00017
195.0,0.00015
200.0,0.00014
205.0,0.00011
210.0,0.0001
215.0,8e-05
220.0,7e-05
225.0,6e-05
230.0,5e-05
235.0,5e-05
240.0,4e-05
245.0,3e-05
250.0,3e-05
