depth,ED490_ADJUSTED
0.0,0.38697
5.0,0.31511
10.0,0.23939
15.0,0.18976
20.0,0.15688
25.0,0.11322
30.0,0.0903
35.0,0.07236
40.0,0.05172
45.0,0.04293
50.0,0.03217
55.0,0.02264
60.0,0.02004
65.0,0.01601
70.0,0.01271
75.0,0.00977
80.0,0.00852
85.0,0.00587
90.0,0.00525
95.0,0.0041
100.0,0.00324
105.0,0.00283
110.0,0.0025
115.0,0.00197
120.0,0.00157
125.0,0.00138
130.0,0.00113
135.0,0.00091
140.0,0.00082
145.0,0.00063
150.0,0.00055
155.0,0.00044
160.0,0.00038
165.0,0.00035
170.0,0.00029
175.0,0.00027
180.0,0.00021
185.0,0.00019
190.0,0.00017
195.0,0.00014
200.0,0.00014
205.0,0.00013
210.0,0.00011
215.0,0.0001
220.0,9e-05
225.0,7e-05
230.0,6e-05
235.0,6e-05
240.0,6e-05
245.0,5e-05
250.0,4e-05
