depth,ED490_ADJUSTED
0.0,0.08614
5.0,0.07444
10.0,0.04597
15.0,0.03103
20.0,0.02343
25.0,0.0162
30.0,0.01156
35.0,0.00932
40.0,0.00645
45.0,0.00499
50.0,0.00416
55.0,0.00283
60.0,0.00218
65.0,0.00175
70.0,0.0015
75.0,0.00109
80.0,0.00096
85.0,0.00058
90.0,0.00056
95.0,0.00039
100.0,0.00039
105.0,0.00025
110.0,0.00021
115.0,0.00017
120.0,0.00014
125.0,0.00012
130.0,0.0001
135.0,0.0001
140.0,9e-05
145.0,5e-05
150.0,4e-05
155.0,3e-05
160.0,2e-05
165.0,3e-05
170.0,2e-05
175.0,2e-05
180.0,1e-05
185.0,1e-05
190.0,1e-05
195.0,1e-05
200.0,1e-05
205.0,1e-05
210.0,1e-05
215.0,1e-05
220.0,1e-05
225.0,0.0
230.0,0.0
235.0,0.0
240.0,0.0
245.0,0.0
250.0,1e-05
