depth,ED490_ADJUSTED
0.0,0.08592
5.0,0.07504
10.0,0.04721
15.0,0.03219
20.0,0.0247
25.0,0.01733
30.0,0.01252
35.0,0.01024
40.0,0.0071
45.0,0.00558
50.0,0.00466
55.0,0.00318
60.0,0.00246
65.0,0.00196
70.0,0.00169
75.0,0.00121
80.0,0.00106
85.0,0.00064
90.0,0.00062
95.0,0.00044
100.0,0.00044
105.0,0.00028
110.0,0.00023
115.0,0.00019
120.0,0.00015
125.0,0.00014
130.0,0.00011
135.0,0.00011
140.0,0.0001
145.0,5e-05
150.0,4e-05
155.0,4e-05
160.0,3e-05
165.0,3e-05
170.0,2e-05
175.0,2e-05
180.0,1e-05
185.0,1e-05
190.0,1e-05
195.0,1e-05
200.0,1e-05
205.0,1e-05
210.0,1e-05
215.0,1e-05
220.0,1e-05
225.0,1e-05
230.0,0.0
235.0,0.0
240.0,0.0
245.0,0.0
250.0,0.0
