depth,ED490_ADJUSTED
0.0,0.09019
5.0,0.07777
10.0,0.04774
15.0,0.03194
20.0,0.02394
25.0,0.01631
30.0,0.01149
35.0,0.0092
40.0,0.00633
45.0,0.0049
50.0,0.004
55.0,0.00272
60.0,0.00207
65.0,0.00165
70.0,0.00142
75.0,0.00102
80.0,0.00088
85.0,0.00053
90.0,0.0005
95.0,0.00036
100.0,0.00035
105.0,0.00023
110.0,0.00019
115.0,0.00015
120.0,0.00012
125.0,0.00011
130.0,9e-05
135.0,9e-05
140.0,8e-05
145.0,4e-05
150.0,4e-05
155.0,3e-05
160.0,2e-05
165.0,2e-05
170.0,2e-05
175.0,2e-05
180.0,1e-05
185.0,1e-05
190.0,1e-05
195.0,1e-05
200.0,1e-05
205.0,1e-05
210.0,1e-05
215.0,1e-05
220.0,1e-05
225.0,0.0
230.0,0.0
235.0,0.0
240.0,0.0
245.0,0.0
250.0,0.0
