depth,ED412_ADJUSTED
0.0,0.37201
5.0,0.24205
10.0,0.14198
15.0,0.08769
20.0,0.05782
25.0,0.0363
30.0,0.02291
35.0,0.01382
40.0,0.00843
45.0,0.00582
50.0,0.00384
55.0,0.00285
60.0,0.00192
65.0,0.00149
70.0,0.00115
75.0,0.00086
80.0,0.00064
85.0,0.00049
90.0,0.00041
95.0,0.00034
100.0,0.00027
105.0,0.00021
110.0,0.00017
115.0,0.00016
120.0,0.00013
125.0,0.00012
130.0,0.00011
135.0,0.0001
140.0,8e-05
145.0,9e-05
150.0,9e-05
155.0,7e-05
160.0,7e-05
165.0,7e-05
170.0,7e-05
175.0,6e-05
180.0,6e-05
185.0,5e-05
190.0,4e-05
195.0,5e-05
200.0,4e-05
205.0,4e-05
210.0,3e-05
215.0,3e-05
220.0,3e-05
225.0,3e-05
230.0,3e-05
235.0,3e-05
240.0,3e-05
245.0,2e-05
250.0,2e-05
